Name                  Team  Pos  Alt  Age  Height  Weight  POT  CON  GRE  SH   PL   ST   CH   PO   HI   SK   EN   PE   FA   LE   SR   FI   IN   OF   DF   OA
Louis Belpedio        IOW   D    -    24   5'11    193     78   67   90   69   71   75   73   76   55   77   78   80   75   62   71   76   78   71   68   73
Keith Yandle          NYI   D    -    33   6'1     196     78   74   85   78   79   78   78   73   64   75   82   73   49   62   78   37   79   78   71   73
Jeff Petry            DET   D    -    32   6'3     204     75   71   100  75   76   75   73   74   73   75   75   74   50   68   75   45   85   75   73   73
Jake McCabe           ROC   D    -    26   6'0     214     75   80   110  58   54   71   75   75   69   73   75   70   77   70   75   40   72   61   73   73
Jack Glover           MAN   D    -    24   6'3     190     77   69   110  59   54   58   74   74   74   75   76   83   75   65   78   55   85   57   74   73
Danny Dekeyser        GRD   D    -    30   6'3     191     76   80   120  60   58   60   76   76   69   76   76   77   52   69   76   32   85   59   73   73
Connor Carrick        TOR   D    -    26   5'11    193     75   68   110  70   73   74   77   75   66   76   75   61   65   65   75   62   82   72   72   73
Brian Dumoulin        SJB   D    -    28   6'4     219     76   87   120  51   54   76   76   76   74   76   58   80   64   62   76   59   85   60   75   73
Brett Pesce           CAR   D    -    25   6'3     200     75   78   120  68   53   55   75   75   73   72   75   76   66   60   75   57   82   58   74   73
Zach Bogosian         BUF   D    -    29   6'2     219     76   72   120  53   48   58   76   76   77   76   76   80   57   66   76   57   85   53   76   72
Trevor van Riemsdyk   NAS   D    -    28   6'2     188     78   70   90   55   57   63   78   78   68   77   78   88   57   66   78   48   78   58   74   72
Quinton Hughes        ROC   D    -    20   5'10    170     78   89   95   54   58   74   74   75   63   75   75   88   76   55   52   54   70   62   70   72
Max Gildon            FLA   D    -    21   6'3     191     78   67   90   55   55   78   78   77   79   77   78   78   79   51   74   70   84   62   78   72
Cam York              HAR   D    -    19   5'11    162     78   90   90   69   68   74   76   74   67   77   76   80   76   48   40   55   77   70   72   72
Alex Vlasic           PIT   D    -    19   6'5     190     76   78   114  56   63   58   76   76   75   76   76   85   62   56   62   44   74   59   75   72
Adam Fox              STO   D    -    22   5'11    181     78   76   90   65   63   71   74   74   56   78   75   91   70   55   75   75   60   66   68   72
Adam Clendening       RKF   D    -    27   6'0     190     75   78   100  69   59   70   77   75   68   75   75   71   59   61   75   43   84   66   73   72
Stephen Johns         DAL   D    -    28   6'4     225     77   75   85   56   55   55   77   77   76   81   77   70   69   62   77   64   79   55   76   71
Robbie Russo          UFA   D    -    27   6'0     189     78   69   90   62   62   66   78   76   71   75   73   78   57   61   69   41   83   63   75   71
Nick Jensen           UFA   D    -    29   6'0     196     75   76   110  57   58   68   75   76   72   74   60   82   48   61   75   30   73   61   74   71
Michael Brodzinski    UFA   D    -    25   5'11    195     78   67   95   66   65   67   74   76   56   74   82   70   76   58   67   70   78   66   68   71
Justin Braun          SJB   D    -    33   6'2     205     75   80   110  47   54   76   73   75   72   75   71   80   46   60   74   10   77   59   73   71
Jordan Oesterle       RKF   D    -    28   6'0     185     75   78   120  57   54   55   75   75   68   75   64   82   54   59   75   47   78   55   72   71
John Moore            UFA   D    -    29   6'3     210     75   78   100  70   50   62   74   68   72   71   82   85   48   61   75   36   78   60   71   71
Ian Cole              CBS   D    -    31   6'1     219     76   80   120  55   50   64   76   76   75   76   69   70   48   64   76   31   79   56   75   71
Doyle Somerby         UFA   D    -    25   6'6     218     74   76   120  68   50   52   73   73   70   60   84   74   71   60   73   72   85   56   72   71
David Drake           LHV   D    -    25   6'3     155     74   70   120  47   60   52   74   74   71   67   73   82   75   56   76   48   78   53   73   71
Steven Kampfer        UFA   D    -    31   5'11    192     68   76   120  60   58   63   70   70   64   70   83   73   50   57   70   44   72   60   68   70
Ryan Mantha           BAK   D    -    24   6'5     229     74   69   120  50   61   60   70   73   73   73   74   68   66   55   74   74   77   57   72   70
Paul Martin           Reti  D    -    39   6'1     200     76   80   85   64   59   74   76   74   67   74   60   78   48   68   72   26   85   65   72   70
Matt Tennyson         UFA   D    -    30   6'2     205     75   69   90   50   56   66   74   75   72   71   79   85   48   65   75   31   74   57   73   70
Kevin Gravel          RFA   D    -    28   6'4     212     76   80   120  40   40   44   78   72   70   70   83   88   64   62   75   40   79   41   73   70
Kevan Miller          UFA   D    -    32   6'2     210     77   74   120  45   50   57   75   71   75   72   86   78   45   67   68   47   80   50   73   70
John-Michael Liles    Reti  D    -    39   5'10    185     78   65   85   60   63   74   73   74   66   78   74   84   54   67   61   33   75   65   71   70
Greg Pateryn          UFA   D    -    30   6'2     223     77   70   120  52   57   58   73   71   74   70   76   67   54   64   75   41   85   55   72   70
Gavin Bayreuther      TEX   D    -    26   6'1     195     78   69   90   55   62   66   63   62   71   78   69   82   75   62   78   58   85   61   65   70
Dylan Blujus          UFA   D    -    26   6'3     202     72   74   120  54   52   55   73   73   78   72   65   75   64   54   72   59   76   53   74   70
David Warsofsky       UFA   D    -    30   5'9     170     68   75   120  66   70   70   70   70   68   70   58   76   54   61   58   35   85   68   69   70
Chris Wideman         UFA   D    -    30   5'10    180     78   69   90   61   61   75   75   74   69   73   81   69   48   64   68   30   79   65   72   70
Chris Martenet        UFA   D    -    23   6'7     215     73   74   120  62   53   53   61   59   73   73   82   78   72   57   72   62   76   56   64   70
Andy Greene           RKF   D    -    37   5'11    190     74   80   120  50   52   57   75   73   64   78   64   80   51   70   69   35   77   53   70   70
Taylor Chorney        UFA   D    -    33   6'1     190     75   75   100  56   58   68   75   74   72   75   53   72   52   65   70   35   79   60   73   69
Scott Mayfield        UFA   D    -    27   6'4     224     76   84   120  47   40   41   70   73   69   74   79   65   70   61   76   41   82   42   70   69
Ryan Collins          CLE   D    -    24   6'5     212     74   74   120  52   49   51   74   69   63   63   73   78   69   54   74   48   83   50   68   69
Paul LaDue            UFA   D    -    27   6'1     186     75   75   100  45   44   54   76   72   68   70   81   78   72   66   66   40   83   47   72   69
Nick DeSimone         UFA   D    -    25   6'2     190     75   68   110  53   52   52   74   73   71   73   54   84   73   56   70   73   78   52   72   69
Nick Bailen           UFA   D    -    30   5'9     183     78   68   95   64   69   71   67   67   58   72   88   75   49   58   56   35   65   68   64   69
Miles Gendron         BEL   D    -    24   6'2     181     75   68   110  52   70   71   75   75   40   40   75   88   76   51   74   67   84   64   63   69
Michael Downing       UFA   D    -    25   6'3     204     74   74   120  54   51   51   72   72   69   60   78   57   76   53   74   69   82   52   71   69
Matthew Berkovitz     SDG   D    -    24   6'1     190     71   70   120  50   49   65   68   62   65   59   71   90   69   56   71   57   85   54   65   69
Matt Bartkowski       UFA   D    -    32   6'1     196     77   67   120  45   41   59   70   71   75   70   78   75   49   62   77   41   85   48   72   69
Marshall Warren       LAV   D    -    19   6'0     166     78   94   90   70   57   63   67   64   67   73   66   74   65   59   52   61   71   63   66   69
Josh Wesley           CHA   D    -    24   6'3     205     73   73   120  51   51   58   73   71   71   55   73   75   75   57   73   65   76   53   71   69
Jeff Taylor           WIL   D    -    26   5'11    181     78   68   90   55   46   53   71   75   55   78   77   84   77   55   74   41   72   51   67   69
Blake Siebenaler      UFA   D    -    24   6'2     208     74   71   110  51   51   51   73   70   69   61   70   87   74   56   74   62   73   51   70   69
Tucker Poolman        UFA   D    -    27   6'2     199     75   80   110  61   54   53   67   66   60   64   70   84   51   61   66   33   74   56   64   68
Tom Gilbert           UFA   D    -    37   6'2     202     75   70   90   51   45   58   72   73   65   74   84   79   50   63   73   30   85   51   70   68
TJ Brennan            UFA   D    -    31   6'1     216     68   78   85   65   65   67   69   66   74   67   78   78   48   60   65   45   78   65   69   68
Luke Witkowski        UFA   D    -    30   6'2     200     77   68   120  37   42   50   75   74   74   66   83   55   57   65   77   64   85   43   74   68
Luke Martin           BRG   D    -    21   6'4     216     68   91   100  62   58   61   66   67   67   68   66   80   53   53   67   46   70   60   66   68
Luc Snuggerud         RKF   D    -    24   6'0     184     78   67   90   55   54   40   71   70   70   65   75   80   77   55   78   56   76   49   70   68
Keaton Thompson       UFA   D    -    24   6'1     200     74   74   110  69   51   52   69   74   67   56   69   70   67   56   70   55   82   57   70   68
K'andre Miller        CHW   D    -    20   6'3     206     69   85   100  61   59   63   65   70   61   65   70   80   67   50   58   44   77   61   65   68
Jon Merrill           UFA   D    -    28   6'3     205     76   70   120  43   45   56   75   71   70   76   59   80   52   62   76   41   78   48   72   68
Jaycob Megna          UFA   D    -    27   6'6     225     74   73   120  44   41   40   72   74   71   60   69   83   75   59   74   40   83   41   72   68
Jamie McBain          UFA   D    -    32   6'1     180     78   68   85   57   65   69   72   69   66   73   69   78   50   60   71   32   73   63   69   68
James Wisniewski      UFA   D    -    36   5'11    203     78   67   85   76   67   76   67   67   76   76   57   70   47   62   62   35   75   73   70   68
Corey Potter          UFA   D    -    36   6'3     204     75   68   100  54   41   51   71   70   70   74   77   84   50   60   78   33   79   48   70   68
Chad Ruhwedel         UFA   D    -    30   5'11    191     75   74   100  51   51   65   77   71   69   67   71   85   48   63   64   30   79   55   72   68
Chad Krys             SAR   D    -    22   5'11    185     78   79   100  68   63   66   69   69   47   73   72   80   60   52   48   75   81   65   61   68
Brooks Orpik          Reti  D    -    39   6'2     221     77   88   120  41   38   32   73   73   78   64   74   62   49   74   91   55   85   37   74   68
Ben Mirageas          BRG   D    -    21   6'1     180     73   75   120  45   49   52   73   67   62   69   67   81   64   52   73   43   75   48   67   68
Ben Lovejoy           UFA   D    -    36   6'1     206     69   79   120  40   38   54   75   72   70   67   68   75   55   67   72   69   79   44   72   68
Zach Trotman          UFA   D    -    29   6'3     217     73   72   120  45   41   57   74   71   75   63   66   70   50   61   72   51   79   47   73   67
Zach Redmond          UFA   D    -    31   6'2     212     68   72   90   69   65   64   70   68   65   70   56   75   50   59   69   30   85   66   67   67
Will O'Neill          UFA   D    -    32   6'1     190     68   75   110  61   61   62   67   66   63   59   75   65   48   63   63   29   76   61   65   67
Wiley Sherman         PRO   D    -    25   6'6     200     71   75   120  41   49   49   71   69   69   61   71   72   75   55   71   70   82   46   69   67
Vincent LoVerde       UFA   D    -    31   5'11    209     71   75   120  40   39   53   73   71   68   71   65   78   50   70   72   45   78   44   70   67
Ryan Zuhlsdorf        SYR   D    -    22   5'11    188     71   70   120  39   50   68   71   67   51   71   58   87   69   55   71   70   70   52   63   67
Ryan Lindgren         HAR   D    -    22   6'0     198     68   98   100  47   58   47   69   70   62   70   69   68   67   53   69   58   72   50   67   67
Neal Pionk            UFA   D    -    24   6'0     190     78   67   90   63   54   61   62   58   71   75   75   78   70   55   60   63   84   59   63   67
Nate Guenin           UFA   D    -    37   6'3     207     74   76   120  34   38   36   74   74   79   61   79   72   50   68   78   35   85   36   75   67
Mikey Anderson        ONT   D    -    21   6'0     197     75   68   120  52   53   51   71   66   69   62   72   74   75   50   61   56   74   52   68   67
Michael Paliotta      UFA   D    -    27   6'4     212     75   74   120  58   54   60   64   67   68   66   56   77   48   61   66   39   82   57   66   67
Matt Taormina         UFA   D    -    33   5'10    189     68   74   105  59   65   68   69   66   59   68   68   73   49   61   57   26   75   64   64   67
Matt Niskanen         HER   D    -    33   6'1     203     78   75   90   60   60   71   72   71   59   73   60   74   40   56   73   10   78   63   67   67
Mark Stuart           UFA   D    -    36   6'2     215     76   84   120  35   38   44   77   78   73   67   58   60   49   72   80   62   76   39   76   67
Jalen Chatfield       UTI   D    -    24   6'1     188     75   73   110  53   70   40   69   64   68   57   71   72   63   56   73   75   70   54   67   67
Jake Bischoff         UFA   D    -    25   6'1     194     75   74   100  51   49   60   67   71   56   61   82   85   49   60   71   42   77   53   64   67
Chris Summers         UFA   D    -    32   6'2     207     74   74   120  40   43   46   71   71   70   70   83   66   49   65   73   51   78   43   70   67
Case McCarthy         PIT   D    -    19   6'2     196     78   94   90   55   55   71   59   59   70   72   67   82   77   49   40   48   78   60   62   67
Cameron Clarke        PRO   D    -    24   6'2     180     68   86   110  47   64   70   57   56   67   55   70   79   67   52   70   60   75   60   60   67
Cade Fairchild        UFA   D    -    31   5'10    186     68   72   110  66   67   72   64   63   56   74   55   77   48   62   56   30   84   68   61   67
Brian Lashoff         UFA   D    -    29   6'3     219     74   75   120  40   40   48   72   75   67   72   68   78   49   63   69   51   75   42   71   67
Brandon Crawley       HAR   D    -    23   6'2     203     67   83   120  47   46   64   69   68   67   66   64   65   64   48   68   67   79   52   68   67
Aaron Ness            UFA   D    -    30   5'10    187     75   68   100  57   58   68   72   73   64   73   63   72   47   64   60   40   76   61   69   67
Tommy Cross           UFA   D    -    30   6'3     205     74   73   120  53   43   44   73   71   66   69   60   61   48   67   69   50   45   46   70   66
Tom Parisi            UFA   D    -    26   5'11    190     74   74   120  48   50   59   67   63   58   56   68   80   57   59   62   47   75   52   62   66
Ryan Shea             CLE   D    -    23   6'1     177     68   75   110  48   54   52   67   63   62   58   66   88   68   55   70   52   77   51   64   66
Patrick Sieloff       UFA   D    -    26   6'1     205     67   80   120  56   46   56   66   62   57   57   70   76   55   63   69   66   79   52   61   66
Mike Reilly           UFA   D    -    26   6'2     191     78   70   90   60   56   55   70   67   59   67   82   78   50   58   58   45   81   57   65   66
Matt Donovan          UFA   D    -    30   6'1     205     68   74   90   66   61   72   66   65   62   77   56   74   50   57   62   30   72   66   64   66
Mark Alt              UFA   D    -    28   6'4     201     74   73   120  45   45   52   71   72   69   70   56   82   49   58   65   44   79   47   70   66
Keegan Lowe           UFA   D    -    27   6'2     195     67   73   120  48   43   48   69   69   71   67   68   77   53   60   69   42   81   46   69   66
Justin Holl           UFA   D    -    28   6'3     205     69   78   110  50   43   51   70   70   59   65   71   85   47   56   66   40   73   48   66   66
Jordan Schmaltz       STL   D    -    26   6'2     190     75   75   100  67   41   42   70   74   74   75   63   77   40   62   66   57   74   50   72   66
Jonathon Blum         UFA   D    -    31   6'1     188     68   75   110  61   62   71   63   61   57   76   56   80   45   64   52   38   79   64   60   66
Jarred Tinordi        UFA   D    -    28   6'6     230     73   68   120  40   40   40   70   70   70   69   58   73   66   66   74   56   79   40   70   66
Jake Chelios          UFA   D    LW   29   6'2     185     68   73   110  52   53   58   70   69   61   62   78   75   46   57   70   33   79   54   66   66
Dylan Reese           UFA   D    -    35   6'1     205     75   68   120  51   54   61   72   72   67   71   52   73   48   55   65   35   79   55   70   66
Anthony Bitetto       UFA   D    -    29   6'1     210     67   81   120  48   44   49   70   67   75   69   68   67   48   61   70   39   79   47   70   66
Ty Emberson           Juni  D    -    20   6'1     195     68   90   100  65   65   62   55   60   62   63   59   79   57   51   47   41   77   64   59   65
Sena Acolatse         UFA   D    -    29   6'0     210     67   80   120  51   53   56   65   56   69   65   71   53   52   54   65   56   60   53   63   65
Ron Hainsey           Reti  D    -    39   6'3     210     73   72   100  49   42   58   63   67   70   74   64   74   48   70   61   10   79   49   66   65
Nick Perbix           SYR   D    -    22   6'2     191     68   79   100  64   44   48   60   57   67   70   53   84   70   55   63   55   71   52   61   65
Mike Weber            UFA   D    -    32   6'2     212     67   76   120  36   38   32   73   68   73   60   81   60   49   65   83   57   85   35   71   65
Mark Fayne            UFA   D    -    33   6'3     209     76   74   120  46   37   37   73   67   69   72   72   66   50   57   73   11   79   40   69   65
John Ramage           UFA   D    -    29   6'0     190     67   80   120  40   42   48   70   68   72   63   76   61   49   62   65   31   79   43   70   65
Joe Piskula           UFA   D    -    35   6'3     208     74   78   120  32   37   45   72   73   70   71   64   66   50   65   72   25   79   38   71   65
Jack Rathbone         UTI   D    -    21   5'10    177     68   85   100  72   70   70   69   66   47   40   70   78   40   52   54   51   71   70   60   65
Ethan Prow            UFA   D    -    27   6'0     185     68   70   110  52   43   61   63   65   58   70   82   80   40   62   61   40   74   52   62   65
Conor Allen           UFA   D    -    30   6'1     210     67   85   110  50   42   48   67   66   68   72   67   67   51   59   62   37   73   46   67   65
Clayton Phillips      WIL   D    -    20   5'11    182     68   85   100  54   49   64   69   66   49   68   64   76   59   50   58   41   70   55   61   65
Cavan Fitzgerald      COE   D    -    23   6'1     190     68   78   120  48   52   48   70   68   62   51   56   70   69   55   70   68   78   49   66   65
Casey Fitzgerald      ROC   D    -    23   5'11    186     68   95   100  48   47   67   70   67   48   55   62   68   69   54   69   67   64   54   61   65
Cam Dineen            MAN   D    -    22   5'11    183     68   78   100  47   48   65   69   62   48   52   57   92   67   52   70   49   78   53   59   65
Brennan Menell        IOW   D    -    23   5'11    183     68   74   110  47   47   47   64   59   49   68   66   82   76   53   70   68   77   47   57   65
Bobby Sanguinetti     UFA   D    -    32   6'3     190     78   63   90   62   60   65   61   60   54   72   72   84   49   58   58   25   77   62   58   65
Andy Welinski         UFA   D    -    27   6'2     200     68   76   110  39   47   47   67   68   71   58   56   82   76   55   61   56   81   44   68   65
Andrew Peeke          CLE   D    -    22   6'3     198     68   99   100  49   62   57   51   51   64   68   61   78   67   52   55   74   77   56   55   65
Zach Palmquist        UFA   D    -    29   6'0     187     73   72   110  50   45   48   65   59   49   65   85   80   51   57   61   27   83   47   57   64
Steve Oleksy          UFA   D    -    34   6'0     188     69   78   120  48   37   36   74   68   76   60   70   57   44   61   67   40   70   40   72   64
Rob O'Gara            UFA   D    -    26   6'4     207     67   80   120  40   45   44   67   68   72   48   49   72   64   66   69   54   82   43   69   64
Reilly Walsh          STO   D    -    21   5'11    181     68   87   100  48   47   47   66   60   48   65   69   77   75   52   63   65   79   47   58   64
Dan Kelly             UFA   D    -    31   6'1     210     71   71   120  41   35   32   72   73   72   66   75   59   52   62   67   46   79   36   72   64
Cameron Schilling     UFA   D    -    31   6'2     182     73   74   120  48   30   38   67   72   70   70   64   66   44   59   65   26   82   38   69   64
Ben Brinkman          Juni  D    -    19   6'1     183     68   84   90   59   58   58   57   58   55   67   69   78   65   50   50   58   79   58   56   64
Vince Pedrie          UFA   D    -    26   6'0     194     78   67   95   53   51   56   68   66   47   62   61   78   48   54   68   25   71   53   60   63
Tory Dello            SDG   D    -    23   6'1     172     71   70   90   49   50   50   70   58   64   54   63   73   73   53   66   59   79   49   64   63
Thomas Miller         Draf  D    -    21   6'1     185     71   70   120  50   56   58   63   62   57   58   55   80   47   50   52   43   71   54   60   63
Seth Helgeson         UFA   D    -    29   6'5     220     67   89   120  29   31   32   70   70   73   68   57   60   54   62   72   52   85   30   71   63
Patrick Holway        GRD   D    -    23   6'4     200     74   74   110  48   40   42   74   74   53   55   62   74   47   52   74   25   78   43   67   63
Nick Wolff            SYR   D    -    23   6'4     200     67   75   120  47   47   46   65   54   74   48   64   64   75   49   60   67   76   46   64   63
Nate Knoepke          Draf  D    -    21   6'3     196     71   70   120  43   43   53   58   60   61   63   69   79   57   54   47   36   75   46   59   63
Michael Karow         BRG   D    -    21   6'2     200     68   82   100  52   50   54   69   69   51   60   56   78   51   48   69   43   76   52   63   63
Jordan Gross          UFA   D    -    25   5'10    190     68   74   110  47   72   54   58   50   48   44   62   77   66   53   65   62   75   57   52   63
Jalen Smereck         CLE   D    -    23   6'0     190     68   75   110  47   47   51   64   69   57   60   63   70   56   52   64   42   73   48   63   63
Jake Ryczek           RKF   D    -    22   5'10    181     68   77   100  50   51   51   62   60   48   59   61   85   60   48   70   42   65   50   56   63
Jacob Semik           Juni  D    -    20   6'0     154     68   93   100  56   53   62   64   65   57   63   60   73   50   52   40   37   73   57   62   63
Jack Ahcan            SDG   D    -    23   5'8     170     68   78   100  48   61   48   70   62   47   41   68   78   67   50   63   52   75   52   59   63
Ed Wittchow           STO   D    -    27   6'3     189     67   75   120  41   40   41   69   68   62   57   69   68   52   58   69   40   74   40   66   63
David Farrance        Juni  D    -    21   5'11    189     78   67   90   67   61   61   60   63   53   61   58   70   50   55   51   40   76   63   58   63
Chris Casto           UFA   D    -    28   6'1     200     67   74   120  45   45   54   63   60   65   61   63   74   50   54   57   33   70   48   62   63
Chris Butler          UFA   D    -    33   6'1     196     76   77   120  33   35   45   69   69   62   62   64   68   40   59   70   10   73   37   66   63
Casey Staum           UFA   D    -    22   5'11    174     68   88   100  44   48   49   63   66   48   68   65   78   62   55   54   43   77   47   59   63
Adam Samuelsson       Juni  D    -    20   6'6     240     74   79   85   51   53   57   62   70   62   62   61   77   59   52   53   59   70   53   64   63
Nolan Valleau         UFA   D    -    27   6'1     180     71   71   110  39   42   45   65   66   60   65   68   75   47   60   59   33   77   42   63   62
Nick Leivermann       COE   D    -    21   5'11    194     68   77   100  52   51   53   69   61   44   56   57   82   48   52   66   31   74   52   58   62
Johnathan Macleod     BEL   D    -    24   6'2     200     67   75   110  54   64   60   67   47   70   42   50   77   40   53   68   57   79   59   61   62
Erik Burgdoerfer      UFA   D    -    31   6'1     207     72   78   120  34   32   41   67   63   62   71   66   65   48   60   59   33   75   35   64   62
Connor Clifton        HER   D    -    25   5'11    175     67   78   120  66   47   61   56   70   45   49   67   51   66   51   50   67   79   58   57   62
Cole Hults            ONT   D    -    22   6'0     189     67   85   120  45   34   38   69   68   56   57   66   63   50   52   69   56   71   39   64   62
Brian Strait          UFA   D    -    32   6'1     206     76   75   120  41   40   39   74   64   72   64   57   59   41   54   66   10   73   40   70   62
Blake Heinrich        PRO   D    -    25   5'11    194     67   74   120  53   62   46   59   58   58   67   43   54   66   53   55   60   77   53   58   62
Benjamin Finkelstein  SPR   D    -    22   5'9     180     68   77   100  46   47   47   70   64   47   64   61   83   46   48   69   40   83   46   60   62
Steven Ruggiero       PRO   D    -    23   6'3     215     71   71   120  43   42   43   64   55   54   65   66   77   54   52   52   44   76   42   57   61
Noah Ganske           Draf  D    -    21   6'5     188     71   70   120  50   42   42   58   62   60   54   63   60   62   50   54   60   73   44   60   61
Nick Seeler           UFA   D    -    27   6'2     192     67   72   120  40   41   40   68   68   68   64   43   67   40   57   68   39   84   40   68   61
Nick Ebert            UFA   D    -    26   6'0     203     68   75   120  49   45   53   62   58   50   63   56   74   50   52   54   14   73   49   56   61
Nate Prosser          UFA   D    -    34   6'2     203     76   75   120  30   27   39   66   69   62   63   67   59   42   54   67   10   77   32   65   61
Mitchell Miller       Juni  D    -    18   5'11    194     78   72   100  50   49   59   56   57   54   59   64   84   48   47   42   40   72   52   55   61
Joshua Ess            RKF   D    -    21   5'11    180     68   75   100  47   52   53   68   65   45   58   60   72   51   52   54   29   74   50   59   61
J.D. Greenway         Juni  D    -    22   6'5     217     67   97   120  39   39   47   60   55   62   51   69   52   53   55   56   44   72   41   59   61
Chase Priskie         Juni  D    -    24   6'0     185     78   67   90   52   54   58   59   60   51   63   51   89   48   54   48   27   79   54   56   61
Tyler Kleven          Juni  D    -    18   6'2     188     76   74   101  49   51   46   59   61   58   60   54   82   33   48   56   17   70   48   59   60
Tyler Inamoto         Juni  D    -    21   6'2     194     67   85   120  43   36   46   57   53   67   67   55   62   50   51   53   66   77   41   59   60
Troy Vance            UFA   D    -    26   6'4     225     74   73   120  48   33   47   60   61   58   56   48   71   48   55   62   51   84   42   59   60
Troy Donnay           UFA   D    -    26   6'7     205     71   73   120  33   42   37   59   59   55   52   69   72   52   56   58   42   83   37   57   60
Taylor Aronson        UFA   D    -    28   6'1     205     68   75   120  45   45   45   56   58   52   52   64   75   47   52   48   37   81   45   55   60
Steven Johnson        UFA   D    -    26   6'0     185     71   70   120  43   43   51   61   56   52   59   40   80   50   55   52   28   72   45   56   60
Ronald Brickey        Draf  D    -    21   6'3     193     68   75   100  44   48   58   61   58   52   61   63   70   54   49   49   49   75   50   57   60
Patrick McNally       UFA   D    -    28   6'2     205     68   71   110  49   43   58   60   59   54   61   48   70   49   58   55   34   78   50   57   60
Parker Reno           UFA   D    -    25   6'2     194     73   72   120  40   41   49   58   59   51   58   51   88   47   55   52   33   78   43   56   60
Nathan Clurman        COE   D    -    22   6'2     195     68   81   100  46   44   49   69   60   41   55   58   70   51   50   70   29   79   46   56   60
Jack Sadek            UFA   D    -    23   6'2     197     75   67   110  45   43   52   52   53   51   56   77   74   47   53   49   40   73   46   52   60
Hunter Warner         UFA   D    -    24   6'4     221     74   74   120  30   31   32   66   63   62   65   56   69   47   55   67   48   79   31   63   60
Garrett Noonan        UFA   D    -    29   6'0     205     68   75   110  48   46   55   59   59   54   56   56   62   48   61   56   46   82   49   57   60
Dennis Gilbert        UFA   D    -    23   6'2     199     75   69   110  44   41   52   57   59   54   56   67   77   48   52   50   27   85   45   56   60
Benton Maass          Juni  D    -    21   6'2     190     71   70   120  43   48   49   55   50   50   55   66   85   54   50   45   40   75   46   51   60
Ben Storm             UFA   D    -    26   6'6     220     67   75   120  35   41   36   57   61   58   53   70   78   49   53   59   25   85   37   58   60
Anthony Florentino    TOM   D    -    25   6'1     227     71   75   120  43   41   49   56   56   57   54   60   64   48   58   56   39   79   44   56   60
Will Borgen           UFA   D    -    23   6'2     188     71   80   120  32   35   33   58   57   52   58   59   75   45   56   54   27   79   33   55   59
Ryan Jones            Juni  D    -    24   6'3     201     71   88   120  43   39   45   51   54   52   54   59   68   47   52   52   42   78   42   52   59
Philip Kemp           Juni  D    -    21   6'3     202     67   75   120  33   35   43   63   56   55   54   47   81   50   55   51   41   70   37   58   59
Paul Convery          Juni  D    -    19   6'1     205     66   98   92   27   40   35   65   66   59   65   58   87   32   53   49   33   63   34   63   59
Matthew Hellickson    Juni  D    -    22   6'0     187     71   70   120  41   42   45   57   55   48   53   65   85   49   51   35   25   75   42   53   59
Matteo Pietroniro     Draf  D    -    21   6'0     180     67   75   120  45   46   50   54   57   58   60   46   64   55   51   47   48   77   47   56   59
Matt Hunwick          UFA   D    -    35   5'11    191     76   78   120  36   36   59   57   52   61   58   56   66   34   51   52   10   83   43   56   59
John Marino           UFA   D    -    23   6'1     181     75   70   110  50   51   53   54   54   50   57   43   72   50   54   50   40   77   51   52   59
Dakota Mermis         UFA   D    -    26   6'0     196     67   76   120  35   39   42   55   50   59   58   58   85   49   50   52   29   84   38   54   59
Robbie Stucker        Juni  D    -    21   6'3     178     68   75   100  51   56   56   54   53   50   56   47   76   50   50   42   44   72   54   52   58
Quentin Martinez      Draf  D    -    19   6'4     198     58   65   112  42   49   59   54   49   53   58   62   70   36   50   64   19   86   50   52   58
Nick Boka             UFA   D    -    22   6'1     210     67   75   120  46   38   35   55   52   57   60   41   70   52   54   55   36   82   39   54   58
Kenny Johnson         Draf  D    -    22   6'2     220     68   70   110  56   55   57   50   54   43   56   44   65   48   51   47   50   72   56   49   58
Joseph Masonius       Juni  D    -    23   6'0     190     78   66   90   52   51   57   52   55   50   58   55   69   49   52   48   40   75   53   52   58
Joseph Cecconi        UFA   D    -    23   6'2     210     71   71   120  38   40   40   59   58   53   54   54   68   49   52   50   35   77   39   56   58
Jack Walker           UFA   D    LW   23   5'11    179     68   82   110  52   57   57   50   49   44   55   43   72   46   52   41   32   85   55   47   58
Gage Ausmus           UFA   D    -    25   6'1     216     71   70   120  36   36   36   59   57   57   56   55   62   53   54   56   51   78   36   57   58
Corson Green          Draf  D    -    21   6'2     203     71   70   120  39   39   49   58   59   52   56   43   65   55   51   48   49   79   42   56   58
Clifford Watson       UFA   D    -    26   6'2     185     71   72   120  42   35   33   60   60   57   53   43   67   48   60   56   50   76   36   59   58
Blake Hillman         UFA   D    -    24   6'1     180     71   78   120  40   42   49   51   51   45   55   50   87   48   52   42   42   70   43   49   58
Austin Osmanski       Juni  D    -    22   6'4     207     71   76   120  35   37   47   52   53   51   59   61   70   47   51   42   35   77   39   52   58
Tyler Nanne           UFA   D    -    24   5'10    192     68   75   110  39   48   53   53   52   48   55   33   74   48   53   48   42   79   46   51   57
Stanislav Demin       Juni  D    -    20   6'1     188     68   72   80   36   40   33   62   66   60   69   61   65   43   53   51   21   60   36   62   57
Scott Perunovich      Draf  D    -    21   5'9     154     68   75   110  49   52   59   47   47   44   59   40   78   52   49   38   44   62   53   46   57
